0	0
0	74.7453
0.221135	74.7453
0.221135	1.82468
0.167639	1.82468
0.167639	7.75066
0.254801	7.75066
0.254801	6.3886
0.00928957	6.3886
0.00928957	0.458604
1.21669	0.458604
1.21669	1.25407
2.05164	1.25407
2.05164	4.18187
0.389816	4.18187
0.389816	2.20535
13.2633	2.20535
13.2633	2.25652
2.28285	2.25652
2.28285	1.66544
1.48479	1.66544
1.48479	3.94281
4.16069	3.94281
4.16069	0.927912
0.368369	0.927912
0.368369	3.78024
3.72537	3.78024
3.72537	3.54806
0.56536	3.54806
0.56536	2.79326
0.699374	2.79326
0.699374	6.69348
1.09671	6.69348
1.09671	6.44981
0.869076	6.44981
0.869076	4.48617
3.30494	4.48617
3.30494	4.73026
1.44737	4.73026
1.44737	4.50723
1.47391	4.50723
1.47391	1.59758
1.6119	1.59758
1.6119	1.13264
0.526305	1.13264
0.526305	1.20666
0.755191	1.20666
0.755191	0.945111
3.60951	0.945111
3.60951	3.63723
2.72923	3.63723
2.72923	11.0915
0.720046	11.0915
0.720046	0.280018
0.596082	0.280018
0.596082	1.53237
2.27332	1.53237
2.27332	3.98593
1.28583	3.98593
1.28583	2.4921
0.826866	2.4921
0.826866	0.908975
0.224545	0.908975
0.224545	1.74154
0.491857	1.74154
0.491857	0.667268
0.441455	0.667268
0.441455	4.90418
0.60563	4.90418
0.60563	1.87069
0.257993	1.87069
0.257993	3.56707
2.15189	3.56707
2.15189	1.52511
0.669455	1.52511
0.669455	0.605722
0.39351	0.605722
0.39351	0.299418
2.98387	0.299418
2.98387	0.436507
4.64014	0.436507
4.64014	4.68019
0.654591	4.68019
0.654591	0.351178
1.78236	0.351178
1.78236	2.44914
5.53939	2.44914
5.53939	0.827021
4.79633	0.827021
4.79633	1.0846
2.67247	1.0846
2.67247	3.05053
0.439644	3.05053
0.439644	6.70983
0.356664	6.70983
0.356664	3.15298
1.46796	3.15298
1.46796	4.73494
0.0425771	4.73494
0.0425771	11.1568
4.50293	11.1568
4.50293	3.6127
0.896498	3.6127
0.896498	3.48519
1.72147	3.48519
1.72147	2.1632
1.27675	2.1632
1.27675	1.32354
1.11886	1.32354
1.11886	0.950035
0.244832	0.950035
0.244832	1.43455
1.23654	1.43455
1.23654	3.42784
2.12691	3.42784
2.12691	8.03467
3.83241	8.03467
3.83241	1.43373
0.0284908	1.43373
0.0284908	1.86096
1.05453	1.86096
1.05453	0.323767
0.0329806	0.323767
0.0329806	6.41931
1.48685	6.41931
1.48685	6.1648
3.78902	6.1648
3.78902	2.51294
0.912981	2.51294
0.912981	1.92644
1.27336	1.92644
1.27336	6.76977
0.348099	6.76977
0.348099	1.76905
0.467801	1.76905
0.467801	3.04698
2.70133	3.04698
2.70133	3.18331
0.785557	3.18331
0.785557	10.0695
0.768771	10.0695
0.768771	3.25408
1.41903	3.25408
1.41903	5.77675
1.84013	5.77675
1.84013	2.10062
0.68417	2.10062
0.68417	1.32206
0.798991	1.32206
0.798991	0.409601
2.02649	0.409601
2.02649	2.48711
0.208404	2.48711
0.208404	1.71436
1.66007	1.71436
1.66007	2.66767
0.21072	2.66767
0.21072	0.948578
1.86042	0.948578
1.86042	1.09587
0.591654	1.09587
0.591654	4.18806
0.559426	4.18806
0.559426	5.5611
3.44059	5.5611
3.44059	1.01433
1.62408	1.01433
1.62408	2.47268
1.22221	2.47268
1.22221	1.5292
1.93544	1.5292
1.93544	4.4765
2.69518	4.4765
2.69518	0.0883956
0.137906	0.0883956
0.137906	3.48463
3.8376	3.48463
3.8376	0.230304
1.05979	0.230304
1.05979	0.428808
0.604461	0.428808
0.604461	2.72661
1.29891	2.72661
1.29891	2.17612
0.892041	2.17612
0.892041	1.68437
1.89729	1.68437
1.89729	4.47408
0.575832	4.47408
0.575832	1.50644
1.05738	1.50644
1.05738	1.3931
2.23125	1.3931
2.23125	7.09386
2.58003	7.09386
2.58003	3.35746
1.20586	3.35746
1.20586	2.4894
6.05372	2.4894
6.05372	3.35676
0.10671	3.35676
0.10671	1.92988
0.502764	1.92988
0.502764	5.07475
2.3321	5.07475
2.3321	1.13159
1.88354	1.13159
1.88354	2.00067
1.03773	2.00067
1.03773	0.988792
3.06049	0.988792
3.06049	2.33987
0.290509	2.33987
0.290509	1.74396
1.2395	1.74396
1.2395	3.58875
3.14465	3.58875
3.14465	1.27218
1.86866	1.27218
1.86866	0.8702
2.86519	0.8702
2.86519	3.61183
0.435264	3.61183
0.435264	3.88024
0.482971	3.88024
0.482971	2.92809
4.46701	2.92809
4.46701	3.17303
2.54472	3.17303
2.54472	1.14208
1.17544	1.14208
1.17544	1.57981
1.79075	1.57981
1.79075	0.453438
0.692113	0.453438
0.692113	2.66414
4.41148	2.66414
4.41148	1.68058
0.269082	1.68058
0.269082	3.12922
0.551022	3.12922
0.551022	5.34641
0.803244	5.34641
0.803244	6.05432
0.489479	6.05432
0.489479	1.46695
2.40543	1.46695
2.40543	4.36492
0.464983	4.36492
0.464983	3.19669
1.58633	3.19669
1.58633	2.37998
0.587969	2.37998
0.587969	0.185849
2.28211	0.185849
2.28211	2.42912
2.98439	2.42912
2.98439	1.04804
0.499638	1.04804
0.499638	4.14218
0.00967489	4.14218
0.00967489	0.927684
1.41777	0.927684
1.41777	0.166551
0.823502	0.166551
0.823502	4.13312
1.88369	4.13312
1.88369	0.837978
4.54216	0.837978
4.54216	0.936283
3.86601	0.936283
3.86601	5.33434
1.43933	5.33434
1.43933	5.95523
1.59141	5.95523
1.59141	4.07057
3.12293	4.07057
3.12293	5.43426
1.14458	5.43426
1.14458	2.63559
1.20743	2.63559
1.20743	4.36981
0.442634	4.36981
0.442634	3.11723
0.543734	3.11723
0.543734	1.22479
2.37342	1.22479
2.37342	0.202962
1.41413	0.202962
1.41413	4.43184
5.09062	4.43184
5.09062	0.491475
0.430317	0.491475
0.430317	0.36583
1.18718	0.36583
1.18718	2.59625
0.278865	2.59625
0.278865	4.41773
1.63119	4.41773
