0	0
0	74.7775
0.221196	74.7775
0.221196	1.8246
0.167754	1.8246
0.167754	7.7798
0.255175	7.7798
0.255175	6.44263
0.00973998	6.44263
0.00973998	0.478928
1.22435	0.478928
1.22435	1.24836
2.03745	1.24836
2.03745	4.19324
0.397355	4.19324
0.397355	2.26261
13.4232	2.26261
13.4232	2.43744
2.21428	2.43744
2.21428	1.64047
1.44622	1.64047
1.44622	4.09165
4.26297	4.09165
4.26297	1.12311
0.425792	1.12311
0.425792	4.29578
4.05585	4.29578
4.05585	3.10727
0.616622	3.10727
0.616622	3.18428
0.900022	3.18428
0.900022	6.43158
1.36094	6.43158
1.36094	6.19349
1.0729	6.19349
1.0729	4.41628
3.63619	4.41628
3.63619	5.08165
1.98271	5.08165
1.98271	5.37146
1.65333	5.37146
1.65333	1.21383
1.10824	1.21383
1.10824	1.57266
0.918485	1.57266
0.918485	1.08631
0.663236	1.08631
0.663236	0.681449
4.9344	0.681449
4.9344	3.36179
4.23873	3.36179
4.23873	13.5658
0.899862	13.5658
0.899862	1.00064
1.95553	1.00064
1.95553	0.631315
2.67169	0.631315
2.67169	4.37005
3.76579	4.37005
3.76579	3.6052
3.17739	3.6052
3.17739	0.676377
0.832717	0.676377
0.832717	2.79435
3.03508	2.79435
3.03508	0.459698
2.57016	0.459698
2.57016	8.57403
4.84094	8.57403
4.84094	3.11322
2.80619	3.11322
2.80619	5.58304
0.274208	5.58304
0.274208	5.33023
0.729033	5.33023
0.729033	2.63944
4.51414	2.63944
4.51414	3.05674
3.0039	3.05674
3.0039	0.389753
0.948724	0.389753
0.948724	10.1773
4.21153	10.1773
4.21153	1.55895
6.12969	1.55895
6.12969	4.5986
9.7082	4.5986
9.7082	3.58807
1.95599	3.58807
1.95599	4.23117
0.381374	4.23117
0.381374	7.94137
0.405298	7.94137
0.405298	7.67086
1.28602	7.67086
1.28602	7.86526
0.119861	7.86526
0.119861	5.95014
1.62438	5.95014
1.62438	19.6551
1.00071	19.6551
1.00071	3.87947
1.2666	3.87947
1.2666	8.96697
0.349072	8.96697
0.349072	3.83251
5.32712	3.83251
5.32712	3.3431
0.0493993	3.3431
0.0493993	3.59546
0.552432	3.59546
0.552432	3.64737
3.60521	3.64737
3.60521	4.64327
1.56242	4.64327
